"artist","song","name","sentence","upos","xpos","dep_rel"
"Billy Joel","We Didn't Start The Fire","Glenn","Ole Miss, John Glenn, Liston beats Patterson","PROPN","NNP","flat"
"Billy Joel","We Didn't Start The Fire","Grace","Princess Grace, \"Peyton Place\", trouble in the Suez","PROPN","NNP","compound"
"Billy Joel","We Didn't Start The Fire","Harry","Harry Truman, Doris Day, Red China, Johnnie Ray","PROPN","NNP","root"
"Billy Joel","We Didn't Start The Fire","Holly","Buddy Holly, \"Ben Hur\", space monkey, Mafia","PROPN","NNP","flat"
"Billy Joel","We Didn't Start The Fire","James","Einstein, James Dean, Brooklyn's got a winning team","PROPN","NNP","flat"
"Billy Joel","We Didn't Start The Fire","Joe","South Pacific, Walter Winchell, Joe DiMaggio","PROPN","NNP","root"
"Billy Joel","We Didn't Start The Fire","Joe","Joe McCarthy, Richard Nixon, Studebaker, television","PROPN","NNP","root"
"Billy Joel","We Didn't Start The Fire","John","Ole Miss, John Glenn, Liston beats Patterson","PROPN","NNP","conj"
"Billy Joel","We Didn't Start The Fire","Johnnie","Harry Truman, Doris Day, Red China, Johnnie Ray","PROPN","NNP","compound"
"Billy Joel","We Didn't Start The Fire","Joseph","Joseph Stalin, Malenkov, Nasser and Prokofiev","PROPN","NNP","root"
"Billy Joel","We Didn't Start The Fire","Juan","Roy Cohn, Juan Peron, Toscanini, Dacron","PROPN","NNP","compound"
"Billy Joel","We Didn't Start The Fire","Kennedy","U2, Syngman Rhee, payola and Kennedy","PROPN","NNP","conj"
"Billy Joel","We Didn't Start The Fire","King","Brando, \"The King and I\" and \"The Catcher in the Rye\"","PROPN","NNP","conj"
"Billy Joel","We Didn't Start The Fire","Lawrence","\"Lawrence of Arabia\", British Beatlemania","NOUN","NN","root"
"Billy Joel","We Didn't Start The Fire","Malcolm","Pope Paul, Malcolm X, British politician sex","PROPN","NNP","compound"
"Billy Joel","We Didn't Start The Fire","Marilyn","North Korea, South Korea, Marilyn Monroe","PROPN","NNP","compound"
"Billy Joel","We Didn't Start The Fire","Mickey","Little Rock, Pasternak, Mickey Mantle, Kerouac","PROPN","NNP","compound"
"Billy Joel","We Didn't Start The Fire","Monroe","North Korea, South Korea, Marilyn Monroe","PROPN","NNP","list"
"Billy Joel","We Didn't Start The Fire","Paul","Pope Paul, Malcolm X, British politician sex","PROPN","NNP","flat"
"Billy Joel","We Didn't Start The Fire","Peter","Davy Crockett, Peter Pan, Elvis Presley, Disneyland","PROPN","NNP","compound"
"Billy Joel","We Didn't Start The Fire","Peyton","Princess Grace, \"Peyton Place\", trouble in the Suez","PROPN","NNP","compound"
"Billy Joel","We Didn't Start The Fire","Presley","Davy Crockett, Peter Pan, Elvis Presley, Disneyland","PROPN","NNP","list"
"Billy Joel","We Didn't Start The Fire","Princess","Princess Grace, \"Peyton Place\", trouble in the Suez","PROPN","NNP","compound"
"Billy Joel","We Didn't Start The Fire","Ray","Harry Truman, Doris Day, Red China, Johnnie Ray","PROPN","NNP","list"
"Billy Joel","We Didn't Start The Fire","Ray","Rosenbergs, H-bomb, Sugar Ray, Panmunjom","PROPN","NNP","conj"
"Billy Joel","We Didn't Start The Fire","Reagan","Begin, Reagan, Palestine, terror on the airline","PROPN","NNP","conj"
"Billy Joel","We Didn't Start The Fire","Richard","Joe McCarthy, Richard Nixon, Studebaker, television","PROPN","NNP","appos"
"Billy Joel","We Didn't Start The Fire","Richard","Birth control, Ho Chi Minh, Richard Nixon back again","PROPN","NNP","appos"
"Billy Joel","We Didn't Start The Fire","River","Sputnik, Chou En-Lai, \"Bridge on the River Kwai\"","PROPN","NNP","compound"
"Billy Joel","We Didn't Start The Fire","Roy","Roy Cohn, Juan Peron, Toscanini, Dacron","PROPN","NNP","root"
"Billy Joel","We Didn't Start The Fire","Sally","\"Wheel of Fortune\", Sally Ride, heavy metal, suicide","PROPN","NNP","compound"
"Billy Joel","We Didn't Start The Fire","Truman","Harry Truman, Doris Day, Red China, Johnnie Ray","PROPN","NNP","flat"
"Billy Joel","We Didn't Start The Fire","Walter","South Pacific, Walter Winchell, Joe DiMaggio","PROPN","NNP","conj"
"Billy Joel","We Didn't Start The Fire","Will","Will it still burn on, and on, and on, and on","AUX","MD","aux"
"Billy Joel featuring Ray Charles","Baby Grand","Will","Will stand by me","AUX","MD","aux"
"Billy Lawrence Featuring MC Lyte","Come On","Baby","Baby,wait tomorrow,","ADV","RB","advmod"
"Billy Ocean","Licence To Chill","Billy","Just say where Billy, when Billy, can we do it all again Billy","ADV","RB","advmod"
"Billy Ocean","Licence To Chill","Billy","Just say where Billy, when Billy, can we do it all again Billy","ADV","RB","advmod"
"Billy Ocean","Licence To Chill","Billy","Just say where Billy, when Billy, can we do it all again Billy","ADV","RB","advmod"
"Billy Ocean","Licence To Chill","Billy","Just say where Billy, when Billy, can we do it again Billy","ADV","RB","advmod"
"Billy Ocean","Licence To Chill","Billy","Just say where Billy, when Billy, can we do it again Billy","ADV","RB","advmod"
"Billy Ocean","Licence To Chill","Billy","Just say where Billy, when Billy, can we do it again Billy","ADV","RB","advmod"
"Billy Ocean","Licence To Chill","Billy","Just say where Billy, when Billy","ADV","RB","advmod"
"Billy Ocean","Licence To Chill","Billy","Just say where Billy, when Billy","ADV","RB","advmod"
"Billy Ocean","Love Really Hurts Without You","Baby","Baby, love really hurts without you,","ADV","RB","advmod"
"Billy Ocean","Love Really Hurts Without You","Baby","Baby, love really hurts without you,","ADV","RB","advmod"
"Billy Ocean","Love Really Hurts Without You","Baby","Baby, love really hurts without you,","ADV","RB","advmod"
"Billy Ocean","Love Really Hurts Without You","Baby","Baby, love really hurts without you,","ADV","RB","advmod"
"Billy Paul","Am I Black Enough For You","Heaven","And we got to get to Heaven","PROPN","NNP","obl"
"Billy Paul","Let's Make A Baby","Baby","Baby come on, come on","ADV","RB","advmod"
"Billy Preston","Will It Go Round In Circles","Will","Will it go round in circles, will it fly high like a bird up in the sky","AUX","MD","aux"
"Billy Preston","Will It Go Round In Circles","Will","Will it go round in circles, will it fly high like a bird up in the sky","AUX","MD","aux"
"Billy Preston","Will It Go Round In Circles","Will","Will it go round in circles, will it fly high like a bird up in the sky","AUX","MD","aux"
"Billy Preston","Will It Go Round In Circles","Will","Will it go round in circles, will it fly high like a bird up in the sky","AUX","MD","aux"
"Billy Preston","Will It Go Round In Circles","Will","Will it go round in circles, will it fly high like a bird up in the sky","AUX","MD","aux"
"Billy Preston","Will It Go Round In Circles","Will","Will it go round in circles, will it fly high like a bird up in the sky","AUX","MD","aux"
"Billy Preston","Will It Go Round In Circles","Will","Will it go round in circles, will it fly high like a bird up in the sky","AUX","MD","aux"
"Billy Preston","Will It Go Round In Circles","Will","Will it go round in circles, will it fly high like a bird up in the sky","AUX","MD","aux"
"Billy Rankin","Baby Come Back","Baby","Baby come back, baby come back ?cuz","PROPN","NNP","nsubj"
"Billy Rankin","Baby Come Back","Baby","Baby come back, baby come back I?","PROPN","NNP","nsubj"
"Billy Rankin","Baby Come Back","Baby","Baby come back,","PROPN","NNP","nsubj"
"Billy Rankin","Baby Come Back","Baby","Baby come back,","PROPN","NNP","nsubj"
"Billy Rankin","Baby Come Back","Baby","Baby come back,","PROPN","NNP","nsubj"
"Billy Rankin","Baby Come Back","Baby","Baby come back, back, back, back","PROPN","NNP","nsubj"
"Billy Rankin","Baby Come Back","Baby","Baby come back, back, back, back","PROPN","NNP","nsubj"
"Billy Rankin","Baby Come Back","Baby","Baby come back, back, back, back","PROPN","NNP","nsubj"
"Billy Rankin","Baby Come Back","Baby","Baby come back, back, back, back","PROPN","NNP","nsubj"
"Billy Rankin","Baby Come Back","Baby","Baby come back, back, back, back","PROPN","NNP","nsubj"
"Billy Rankin","Baby Come Back","Baby","Baby come back, back, back, back","PROPN","NNP","nsubj"
"Billy Rankin","Baby Come Back","Baby","Baby come back, back, back, back","PROPN","NNP","nsubj"
"Billy Rankin","Baby Come Back","Baby","Baby come back I?m in the danger zone","PROPN","NNP","nsubj"
"Billy Rankin","Baby Come Back","Baby","Baby come back,","PROPN","NNP","nsubj"
"Billy Rankin","Baby Come Back","Baby","Baby come back ?cuz","PROPN","NNP","nsubj"
"Billy Rankin","Baby Come Back","Baby","Baby come back,","PROPN","NNP","nsubj"
"Billy Rankin","Baby Come Back","Baby","Baby come back, oh baby,","PROPN","NNP","nsubj"
"Billy Ray Cyrus","Achy Breaky Heart","Cliff","Or tell your brother Cliff whose fist can tell my lip","NOUN","NN","obj"
"Billy Ray Cyrus","Achy Breaky Heart","Louise","Or tell your Aunt Louise, tell anything you please","PROPN","NNP","flat"
"Billy Ray Cyrus","Ready, Set, Don't Go","Baby","Baby get ready","ADV","RB","advmod"
"Billy Ray Cyrus","Ready, Set, Don't Go","Baby","Baby get ready","ADV","RB","advmod"
"Billy Ray Cyrus","Ready, Set, Don't Go","Baby","Baby get ready","ADV","RB","advmod"
"Billy Ray Cyrus With Miley Cyrus","Ready, Set, Don't Go","Baby","Baby get ready","ADV","RB","advmod"
"Billy Ray Cyrus With Miley Cyrus","Ready, Set, Don't Go","Baby","Baby get ready","ADV","RB","advmod"
"Billy Ray Cyrus With Miley Cyrus","Ready, Set, Don't Go","Baby","Baby get ready","ADV","RB","advmod"
"Billy Stewart","Summertime","Chuck","Chuck a-chuck-chuck","PROPN","NNP","compound"
"Billy Stewart","Summertime","Chuck","Chuck a-chuck-chuck","PROPN","NNP","compound"
"Bing Crosby","Adeste Fideles (Oh, Come, All Ye Faithful)","King","Born the King of Angels!","NOUN","NN","obj"
"Bing Crosby","White Christmas","May","May your days be merry and bright","AUX","MD","aux"
"Bing Crosby","White Christmas","May","May your days be merry and bright","AUX","MD","aux"
"Birdman & Lil Wayne","Stuntin' Like My Daddy","Bentley","You see them Bentley's and them lambs'","PROPN","NNP","flat"
"Birdman & Lil Wayne","Stuntin' Like My Daddy","Cash","Cash money still the company, and bitch I'm the boss","PROPN","NNP","compound"
"Birdman & Lil Wayne","Stuntin' Like My Daddy","Cash","Cash money still the company, and bitch I'm the boss","PROPN","NNP","compound"
"Birdman & Lil Wayne","Stuntin' Like My Daddy","Cash","Cash money still the company, and bitch I'm the boss","PROPN","NNP","compound"
"Birdman & Lil Wayne","Stuntin' Like My Daddy","Cash","Cash money still the company, and bitch I'm the boss","PROPN","NNP","compound"
"Birdman & Lil Wayne","Stuntin' Like My Daddy","Cash","Cash money still the company and bitch I'm the boss","PROPN","NNP","compound"
"Birdman & Lil Wayne","Stuntin' Like My Daddy","Cash","Cash money still the company and bitch I'm the boss","PROPN","NNP","compound"
"Birdman & Lil Wayne","Stuntin' Like My Daddy","Mercedes","When I was 16 I bought my first Mercedes Benz","PROPN","NNPS","obj"
"Birdman Featuring Lil Wayne","Always Strapped","Bryan","She call me baby all day like I'm Bryan Williams","PROPN","NNP","compound"
"Birdman Featuring Lil Wayne","Always Strapped","Mack","I'm Mack Maine, hey","PROPN","NNP","root"
"Birdman Featuring Lil Wayne","Always Strapped","Star","Already Nigga Nieghborhood Super Star","PROPN","NNP","root"
"Birdman Featuring Lil Wayne","Always Strapped","Williams","She call me baby all day like I'm Bryan Williams","PROPN","NNP","advcl"
"Birdman Featuring Lil Wayne","Fire Flame","Lucille","I Lucille ball, bitch I love Lucy","VERB","VBP","root"
"Birdman Featuring Lil Wayne","Fire Flame","Lucy","I Lucille ball, bitch I love Lucy","PROPN","NNP","obj"
"Birdman Featuring Lil Wayne","Fire Flame","Marley","Marley say fuck 'em, scoob say fuck 'em","PROPN","NNP","nsubj"
"Birdman Featuring Lil Wayne","Fire Flame","Tommy","In this world with my Tommy gun","PROPN","NNP","compound"
"Birdman Featuring Lil Wayne","Pop Bottles","Carter","And I'm cookin' up the Carter 3, no advances","NOUN","NN","obl:tmod"
"Birdman Featuring Lil Wayne","Pop Bottles","Cash","Young Money, Cash Money we the champions","PROPN","NNP","compound"
"Birdman Featuring Lil Wayne","Pop Bottles","Marc","Straight up out that water with my Marc","PROPN","NNP","nmod"
"Birdman Featuring Lil Wayne & Drake","Money To Blow","Candy","Candy paint foreign lights with my bitch in","INTJ","UH","discourse"
"Birdman Featuring Lil Wayne & Drake","Money To Blow","Cash","We certified gettin' it C-M Y-M Cash Money business","PROPN","NNP","compound"
"Birdman Featuring Lil Wayne & Drake","Money To Blow","Janet","Top slipped off like Janet at the Super Bowl, I got 'em","PROPN","NNP","obl"
"Birdman Featuring Lil Wayne & Drake","Money To Blow","Louis","Louis lens iced up with the black diamonds","PROPN","NNP","nsubj"
"Birdman Featuring Lil Wayne & Drake","Money To Blow","Mary","And I got a big bouquet of Mary Janes Flower","PROPN","NNP","nmod"
"Birdman Featuring Lil Wayne & Drake","Money To Blow","Reggie","But we don't smoke that Reggie Bush","PROPN","NNP","obj"
"Biz Markie","Just A Friend","Agatha","Like Agnes, Agatha, Germaine, and Jacq","PROPN","NNP","conj"
"Biz Markie","Just A Friend","Agnes","Like Agnes, Agatha, Germaine, and Jacq","PROPN","NNPS","root"
"Biz Markie","Just A Friend","Germaine","Like Agnes, Agatha, Germaine, and Jacq","PROPN","NNP","conj"
"Black Eyed Peas","Let's Get It Started","Bentley","Up inside your club, or in your Bentley","PROPN","NNP","conj"
"Black Eyed Peas","Let's Get It Started","Bob","Bob that head like epilepsy","VERB","VB","root"
"Black Eyed Peas Featuring Macy Gray","Request Line","Angelo","Like Macy Gray, Roots, and D'Angelo","PROPN","NNP","conj"
"Black Eyed Peas Featuring Macy Gray","Request Line","Macy","Like Macy Gray, Roots, and D'Angelo","PROPN","NNP","compound"
"Black Oak Arkansas","Jim Dandy","Jim","Jim Dandy to the rescue!","PROPN","NNP","root"
"Black Oak Arkansas","Jim Dandy","Jim","Jim Dandy to the rescue!","PROPN","NNP","root"
"Black Oak Arkansas","Jim Dandy","Jim","Jim Dandy to the rescue!","PROPN","NNP","root"
"Black Oak Arkansas","Jim Dandy","Jim","Go, Jim Dandy!","PROPN","NNP","obj"
"Black Oak Arkansas","Jim Dandy","Jim","Go, Jim Dandy!","PROPN","NNP","obj"
"Black Oak Arkansas","Jim Dandy","Jim","Jim Dandy to the rescue!","PROPN","NNP","root"
"Black Oak Arkansas","Jim Dandy","Jim","Go, Jim Dandy!","PROPN","NNP","obj"
"Black Oak Arkansas","Jim Dandy","Jim","Go, Jim Dandy!","PROPN","NNP","obj"
"Black Oak Arkansas","Jim Dandy","Jim","Jim Dandy to the rescue!","PROPN","NNP","root"
"Black Oak Arkansas","Jim Dandy","Jim","Go, Jim Dandy!","PROPN","NNP","obj"
"Black Oak Arkansas","Jim Dandy","Jim","Go, Jim Dandy!","PROPN","NNP","obj"
"Black Oak Arkansas","Jim Dandy","Jim","Jim Dandy to the rescue!","PROPN","NNP","root"
"Black Oak Arkansas","Jim Dandy","Jim","Jim Dandy to the rescue!","PROPN","NNP","root"
"Black Oak Arkansas","Jim Dandy","Jim","Jim Dandy to the rescue!","PROPN","NNP","root"
"Black Oak Arkansas","Jim Dandy","Jim","Go, Jim Dandy!","PROPN","NNP","obj"
"Black Oak Arkansas","Jim Dandy","Jim","Go, Jim Dandy!","PROPN","NNP","obj"
"Black Oak Arkansas","Jim Dandy","Jim","Jim Dandy to the rescue!","PROPN","NNP","root"
"Black Oak Arkansas","Jim Dandy","Jim","Go, Jim Dandy!","PROPN","NNP","obj"
"Black Oak Arkansas","Jim Dandy","Jim","Go, Jim Dandy!","PROPN","NNP","obj"
"Black Oak Arkansas","Jim Dandy","Jim","Jim Dandy to the rescue!","PROPN","NNP","root"
"Black Oak Arkansas","Jim Dandy","Jim","Go, Jim Dandy!","PROPN","NNP","obj"
"Black Oak Arkansas","Jim Dandy","Jim","Go, Jim Dandy!","PROPN","NNP","obj"
"Black Oak Arkansas","Jim Dandy","Jim","Jim Dandy to the rescue!","PROPN","NNP","root"
"Black Oak Arkansas","Jim Dandy","Jim","Jim Dandy to the rescue!","PROPN","NNP","root"
"Black Oak Arkansas","Jim Dandy","Jim","Jim Dandy to the rescue!","PROPN","NNP","root"
"Black Oak Arkansas","Jim Dandy","Jim","Go, Jim Dandy!","PROPN","NNP","obj"
"Black Oak Arkansas","Jim Dandy","Jim","Go, Jim Dandy!","PROPN","NNP","obj"
"Black Oak Arkansas","Jim Dandy","Sue","One day, I met a girl named Sue.","PROPN","NNP","xcomp"
"Black Rob","Whoa!","Boston","Boston and Jersey, motherfuckers is whoa!","PROPN","NNP","root"
"Black Rob","Whoa!","Cleveland","Tampa and Texas, Cleveland is whoa!","PROPN","NNP","appos"
"Black Rob","Whoa!","Joe","Play y'allself I get the G.I Joe","PROPN","NNP","flat"
"BLACKstreet","Before I Let You Go","Baby","Baby","PROPN","NNP","root"
"BLACKstreet","Before I Let You Go","Baby","Baby, I know you feel it, too","PROPN","NNP","vocative"
"BLACKstreet","Before I Let You Go","Baby","Baby I get so lonely","SCONJ","IN","mark"
"BLACKstreet","Before I Let You Go","Baby","Baby my heart is broken sometimes","ADP","IN","mark"
"BLACKstreet","Before I Let You Go","Sherry","Hey, here comes Sherry","PROPN","NNP","nsubj"
"BLACKstreet","Before I Let You Go","Teddy","Teddy, won't you play the music for me","INTJ","UH","discourse"
"BLACKstreet","Before I Let You Go","Teddy","Teddy, won't you play Backstreet side?","INTJ","UH","discourse"
"BLACKstreet","Take Me There","Phil","And Phil and Lil misses their mom and dad","PROPN","NNP","nsubj"
"BLACKstreet","Take Me There","Tommy","Tommy got the whole world on his shoulders","PRON","PRP$","nsubj"
"Blaine Larsen","How Do You Get That Lonely","Lawrence","There'll be services on Friday at the Lawrence Funeral Home","PROPN","NNP","compound"
"Blake Shelton","All About Tonight","Baby","Baby let's act like fools break a few rules","ADV","RB","advmod"
"Blake Shelton","Austin","Austin","He figured she'd gone back to Austin","PROPN","NNP","obl"
"Blake Shelton","Austin","Austin","And P.S. if this is Austin I still love you","PROPN","NNP","advcl"
"Blake Shelton","Austin","Austin","And P.S. if this is Austin I still love you","PROPN","NNP","advcl"
"Blake Shelton","Austin","Austin","Can't you tell this is Austin and I still love you","PROPN","NNP","nsubj"
"Blake Shelton","Came Here To Forget","Baby","Baby, baby","PROPN","NNP","root"
"Blake Shelton","Don't Make Me","Baby","Baby I love you","SCONJ","IN","mark"
"Blake Shelton","Don't Make Me","Baby","Baby, I'm begging please","ADV","RB","advmod"
"Blake Shelton","Don't Make Me","Baby","Baby I love you","SCONJ","IN","mark"
"Blake Shelton","Don't Make Me","Baby","Baby, I'm begging please","ADV","RB","advmod"
"Blake Shelton","Don't Make Me","Baby","Baby, I'm begging please","ADV","RB","advmod"
"Blake Shelton","Drink On It","Jesus","Jesus or politics","PROPN","NNP","root"
"Blake Shelton","Footloose","Jack","Jack, get back, come on before we crack","NOUN","NN","nsubj"
"Blake Shelton","Footloose","Jack","Jack, get back, come on before we crack","NOUN","NN","nsubj"
"Blake Shelton","Footloose","Jack","Jack, get back, come on before we crack","NOUN","NN","nsubj"
"Blake Shelton","Footloose","Louise","Please, Louise, pull me off of my knees","VERB","VB","root"
"Blake Shelton","Footloose","Louise","Please, Louise, pull me off of my knees","VERB","VB","root"
"Blake Shelton","Footloose","Louise","Please, Louise, pull me off of my knees","VERB","VB","root"
"Blake Shelton","Footloose","Marie","Oh-wee Marie, shake it, shake it for me","PROPN","NNP","obl"
"Blake Shelton","Footloose","Milo","Woah, Milo, come on, come on let's go","INTJ","UH","discourse"
"Blake Shelton","Home","Baby","Baby, I'm done","ADV","RB","advmod"
"Blake Shelton","Home","Paris","In Paris and Rome","PROPN","NNP","root"
"Blake Shelton","Home","Paris","In even Paris and Rome","PROPN","NNP","root"
"Blake Shelton","Honey Bee","Baby","Baby, all I know to do","ADV","RB","advmod"
"Blake Shelton","Honey Bee","Loretta","You'll be my Little Loretta","PROPN","NNP","root"
"Blake Shelton","Honey Bee","Loretta","You'll be my Little Loretta","PROPN","NNP","root"
"Blake Shelton","Mine Would Be You","Baby","Baby, if I had to choose","ADV","RB","advmod"
"Blake Shelton","Mine Would Be You","Baby","Baby, if I had to choose","ADV","RB","advmod"
"Blake Shelton","Neon Light","Chase","Chase that one with a cold 'Screw you'","INTJ","UH","discourse"
"Blake Shelton","Some Beach","Mercedes","But from out of no where a Mercedes Benz","PROPN","NNP","compound"
"Blake Shelton","Sure Be Cool If You Did","Baby","Baby it's your call","SCONJ","IN","mark"
"Blake Shelton","Sure Be Cool If You Did","Baby","Baby, I'll do","PROPN","NNP","vocative"
"Blake Shelton","The Baby","Greg","That's Greg he's doing great, he really loves his job","PROPN","NNP","root"
"Blake Shelton","The Baby","Ronny","And Ronny with his to kids, how 'bout that wife he's got","PROPN","NNP","root"
"Blake Shelton Featuring Pistol Annies & Friends","Boys 'Round Here","Dixie","Shakin' that sugar, sweet as Dixie crystal","ADJ","JJ","amod"
"Blessid Union Of Souls","All Along","Precious","Precious memories are clear before my eyes","ADJ","JJ","amod"
"Blessid Union Of Souls","Hey Leonardo (She Likes Me For Me)","Cindy","Not because she's fat like Cindy Crawford","PROPN","NNP","nmod"
"Blessid Union Of Souls","Hey Leonardo (She Likes Me For Me)","Guy","Unlike the Cable Guy","NOUN","NN","root"
"Blessid Union Of Souls","Hey Leonardo (She Likes Me For Me)","Harry","Not because I'm tough like Dirty Harry","PROPN","NNP","obl"
"Blessid Union Of Souls","Hey Leonardo (She Likes Me For Me)","Jim","Maker her laugh just like Jim Carrey","PROPN","NNP","obl"
"Blessid Union Of Souls","Hey Leonardo (She Likes Me For Me)","Leonardo","Not because I hang with Leonardo","PROPN","NNP","obl"
"Blessid Union Of Souls","Hey Leonardo (She Likes Me For Me)","Robert","With the charm of Robert Redford","PROPN","NNP","nmod"
"Blessid Union Of Souls","Hey Leonardo (She Likes Me For Me)","Steve","I think his name is Steve","PROPN","NNP","ccomp"
"Blessid Union Of Souls","Hey Leonardo (She Likes Me For Me)","Tyson","Not because I look like Tyson Beckford","PROPN","NNP","compound"
"Blessid Union Of Souls","I Believe","Lisa","I've been seeing Lisa now for a little over a year","PROPN","NNP","obj"
"Blessid Union Of Souls","I Believe","Lisa","She said she's never been so happy but Lisa lives in fear","PROPN","NNP","conj"
"Blessid Union Of Souls","Let Me Be The One","Baby","Baby, I do understand","ADV","RB","advmod"
"Blondie","Maria","Maria","Maria","PROPN","NNP","root"
"Blondie","Maria","Maria","Maria","PROPN","NNP","root"
"Blondie","Maria","Maria","Maria","PROPN","NNP","root"
"Blondie","Maria","Maria","Maria","PROPN","NNP","root"
"Blondie","Maria","Maria","Maria","PROPN","NNP","root"
"Blondie","Maria","Regina","Regina","PROPN","NNP","root"
"Blondie","Maria","Regina","Regina","PROPN","NNP","root"
"Blondie","Maria","Regina","Regina","PROPN","NNP","root"
"Blondie","Maria","Regina","Regina","PROPN","NNP","root"
"Blondie","Rapture","Freddie","Fab Five Freddie told me everybody's high","PROPN","NNP","obj"
"Blood, Sweat & Tears","Lisa, Listen To Me","Lisa","He said, \"Lisa, listen to me,","INTJ","UH","discourse"
"Blood, Sweat & Tears","Lisa, Listen To Me","Lisa","Darling, Lisa, you can tell me...","PROPN","NNP","flat"
"Blood, Sweat & Tears","Lisa, Listen To Me","Lisa","He said, \"Lisa, listen to me,","INTJ","UH","discourse"
"Blood, Sweat & Tears","Lisa, Listen To Me","Lisa","Darling, Lisa, you can tell me...","PROPN","NNP","flat"
"Blood, Sweat & Tears","Lisa, Listen To Me","Lisa","He said, \"Lisa, listen to me,","INTJ","UH","discourse"
"Blood, Sweat & Tears","Lisa, Listen To Me","Lisa","Darling, Lisa, you can tell me...","PROPN","NNP","flat"
"Blood, Sweat & Tears","Lucretia Mac Evil","Delilah","Back seat Delilah","PROPN","NNP","obj"
"Blood, Sweat & Tears","Lucretia Mac Evil","Lucretia","Lucretia MacEvil","PROPN","NNP","root"
"Blood, Sweat & Tears","Lucretia Mac Evil","Lucy","Ooh, Lucy, you just so damn bad","PROPN","NNP","vocative"
"Blood, Sweat & Tears","You've Made Me So Very Happy","Baby","Baby, I hear you calling me","ADV","RB","advmod"
"Bloodhound Gang","The Bad Touch","Lyle","You'll love it just like Lyle","PROPN","NNP","obl"
"Bloodhound Gang","The Bad Touch","Prince","And you do the kind of stuff that only Prince would sing about","PROPN","NNP","nsubj"
"Blu Cantrell","Breathe","Paul","Sean Paul and Blu Cantrell","PROPN","NNP","flat"
"Blu Cantrell","Breathe","Sean","Sean Paul and Blu Cantrell","PROPN","NNP","root"
"Blu Cantrell","Breathe","Sean","Sean-a-paul u'll give ya the good lovin daily","PROPN","NNP","obl:npmod"
"Blu Cantrell Featuring Sean Paul","Breathe","Paul","Sean Paul and Blu Cantrell","PROPN","NNP","flat"
"Blu Cantrell Featuring Sean Paul","Breathe","Sean","Sean Paul and Blu Cantrell","PROPN","NNP","root"
"Blu Cantrell Featuring Sean Paul","Breathe","Sean","Sean-a-paul u'll give ya the good lovin daily","PROPN","NNP","obl:npmod"
"Blue October","Hate Me","Will","Will you never call again?","AUX","MD","aux"
"Blue Oyster Cult","(Don't Fear) The Reaper","Baby","Baby take my hand, don't fear the reaper","ADV","RB","advmod"
"Blue Oyster Cult","(Don't Fear) The Reaper","Baby","Baby I'm your man","SCONJ","IN","mark"
"Blue Oyster Cult","(Don't Fear) The Reaper","Baby","Baby take my hand, don't fear the reaper","ADV","RB","advmod"
"Blue Oyster Cult","(Don't Fear) The Reaper","Baby","Baby I'm your man","SCONJ","IN","mark"
"Blue Oyster Cult","(Don't Fear) The Reaper","Juliet","Romeo and Juliet","PROPN","NNP","conj"
"Blue Oyster Cult","(Don't Fear) The Reaper","Juliet","Are together in eternity, Romeo and Juliet","PROPN","NNP","conj"
"Blue Oyster Cult","(Don't Fear) The Reaper","Juliet","Forty thousand men and women everyday, like Romeo and Juliet","PROPN","NNP","conj"
"Blue Oyster Cult","(Don't Fear) The Reaper","Romeo","Romeo and Juliet","PROPN","NNP","root"
"Blue Oyster Cult","(Don't Fear) The Reaper","Romeo","Are together in eternity, Romeo and Juliet","PROPN","NNP","conj"
"Blue Oyster Cult","(Don't Fear) The Reaper","Romeo","Forty thousand men and women everyday, like Romeo and Juliet","PROPN","NNP","nmod"
"Blue Oyster Cult","(Don't Fear) The Reaper","Valentine","Valentine is done","PROPN","NNP","nsubj:pass"
"Blue Oyster Cult","In Thee","Baby","Baby","PROPN","NNP","root"
"Blue Oyster Cult","In Thee","Jim","Jim says some destines should not be delivered","PROPN","NNP","nsubj"
"Blue Oyster Cult","In Thee","Winter","Winter will come along","PROPN","NNP","nsubj"
"Blues Brothers","Soul Man","Steve","Play it Steve!","PROPN","NNP","xcomp"
"Blues Traveler","Hook","Anne","If you're Rin Tin Tin or Anne Boleyn","PROPN","NNP","conj"
"Blues Traveler","Hook","Peter","No matter how much Peter loved her","PROPN","NNP","nsubj"
"Bo Diddley","Say Man","America","South America","PROPN","NNP","root"
"Bo Diddley","Say Man","America","South America","PROPN","NNP","root"
"Bo Diddley","Say Man","America","I'm still from South America","PROPN","NNP","root"
"Bob Dylan","George Jackson","George","They cut George Jackson down","PROPN","NNP","obj"
"Bob Dylan","George Jackson","George","They cut George Jackson down","PROPN","NNP","obj"
"Bob Dylan","George Jackson","George","They cut George Jackson down","PROPN","NNP","obj"
"Bob Dylan","George Jackson","George","So they cut George Jackson down","PROPN","NNP","obj"
"Bob Dylan","George Jackson","George","They cut George Jackson down","PROPN","NNP","obj"
"Bob Dylan","George Jackson","George","They cut George Jackson down","PROPN","NNP","obj"
"Bob Dylan","George Jackson","George","They cut George Jackson down","PROPN","NNP","obj"
"Bob Dylan","George Jackson","Jackson","They cut George Jackson down","PROPN","NNP","flat"
"Bob Dylan","George Jackson","Jackson","They cut George Jackson down","PROPN","NNP","flat"
"Bob Dylan","George Jackson","Jackson","They cut George Jackson down","PROPN","NNP","flat"
