"artist","song","name","sentence","upos","xpos","dep_rel"
"Kevin Gates","Change Lanes","Jane","Plain Jane, I done changed lanes, Plain Jane I done changed lanes","PROPN","NNP","flat"
"Kevin Gates","Change Lanes","Jane","Plain Jane, I done changed lanes, Plain Jane I done changed lanes","PROPN","NNP","flat"
"Kevin Gates","Change Lanes","Jane","Plain Jane, I done changed lanes, Plain Jane I done changed lanes","PROPN","NNP","flat"
"Kevin Gates","Change Lanes","Jane","Plain Jane, I done changed lanes, Plain Jane I done changed lanes","PROPN","NNP","flat"
"Kevin Gates","Change Lanes","Jane","Plain Jane, I done changed lanes, Plain Jane I done changed lanes","PROPN","NNP","flat"
"Kevin Gates","Change Lanes","Jane","Plain Jane, I done changed lanes, Plain Jane I done changed lanes","PROPN","NNP","flat"
"Kevin Gates","Change Lanes","Jane","Plain Jane, I done changed lanes, Plain Jane I done changed lanes","PROPN","NNP","flat"
"Kevin Gates","Change Lanes","Jane","Plain Jane, I done changed lanes, Plain Jane I done changed lanes","PROPN","NNP","flat"
"Kevin Gates","Change Lanes","Jane","Plain Jane, I done changed lanes, Plain Jane I done changed lanes","PROPN","NNP","flat"
"Kevin Gates","Change Lanes","Royce","Goin' hard Rolls Royce, R&R","PROPN","NNP","appos"
"Kevin Gates","Change Lanes","Unique","Unique chains on a freeway, don't need reigns, Cocaine great","ADJ","JJ","amod"
"Kevin Gates","Change Lanes","Unique","Unique chains on a freeway, don't need reigns, Cocaine great","ADJ","JJ","amod"
"Kevin Gates","Change Lanes","Unique","Unique chains on a freeway, don't need reigns, Cocaine great","ADJ","JJ","amod"
"Rob $tone Featuring J. Davi$ & Spooks","Chill Bill","Kenny","Kenny Powers bouta take your girlfriend home tonight, bitch","ADJ","JJ","amod"
"Rob $tone Featuring J. Davi$ & Spooks","Chill Bill","Rob","Rob $tone 2 damn phones","VERB","VB","root"
"Darlene Love","Christmas (Baby Please Come Home)","Baby","Baby, please come home","PROPN","NNP","vocative"
"Darlene Love","Christmas (Baby Please Come Home)","Baby","Baby, please come home","PROPN","NNP","vocative"
"Darlene Love","Christmas (Baby Please Come Home)","Baby","Baby, please come home","PROPN","NNP","vocative"
"Darlene Love","Christmas (Baby Please Come Home)","Baby","Baby, please come home","PROPN","NNP","vocative"
"Darlene Love","Christmas (Baby Please Come Home)","Baby","Baby, please come home","PROPN","NNP","vocative"
"Darlene Love","Christmas (Baby Please Come Home)","Baby","Baby, please come home","PROPN","NNP","vocative"
"Darlene Love","Christmas (Baby Please Come Home)","Baby","Baby, please come home","PROPN","NNP","vocative"
"Nicki Minaj","Chun-Li","Bentley","Bentley tints on, Fendi prints on","ADJ","JJ","amod"
"Nicki Minaj","Chun-Li","Bentley","Bentley tints on, Fendi prints on","ADJ","JJ","amod"
"Nicki Minaj","Chun-Li","Bentley","Bentley tints on, Fendi prints on","ADJ","JJ","amod"
"Nicki Minaj","Chun-Li","Bentley","Bentley tints on, Fendi prints on","ADJ","JJ","amod"
"Nicki Minaj","Chun-Li","King","Bitch, it's King Kong, yes, it's King Kong","PROPN","NNP","compound"
"Nicki Minaj","Chun-Li","King","Bitch, it's King Kong, yes, it's King Kong","PROPN","NNP","compound"
"Nicki Minaj","Chun-Li","King","Bitch, it's King Kong, this is King Kong","PROPN","NNP","compound"
"Nicki Minaj","Chun-Li","King","Bitch, it's King Kong, this is King Kong","PROPN","NNP","compound"
"Nicki Minaj","Chun-Li","King","Bitch, it's King Kong, yes, I'm King Kong","PROPN","NNP","compound"
"Nicki Minaj","Chun-Li","King","Bitch, it's King Kong, yes, I'm King Kong","PROPN","NNP","compound"
"Nicki Minaj","Chun-Li","King","This is King Kong?","PROPN","NNP","compound"
"Nicki Minaj","Chun-Li","King","Yes, Miss King Kong","PROPN","NNP","compound"
"Nicki Minaj","Chun-Li","Lara","Ayo, I been off, Lara been Croft","PROPN","NNP","nsubj"
"Nicki Minaj","Chun-Li","Lara","Ayo, I been off, Lara been Croft","PROPN","NNP","nsubj"
"Nicki Minaj","Chun-Li","Mai","I need a Mai Tai, so fuckin' sci-fi","PROPN","NNP","compound"
"Nicki Minaj","Chun-Li","Nicki","He keep on dialin' Nicki like the Prince song","PROPN","NNP","obj"
"Nicki Minaj","Chun-Li","Nicki","He keep on dialin' Nicki like the Prince song","PROPN","NNP","obj"
"Nicki Minaj","Chun-Li","Prince","He keep on dialin' Nicki like the Prince song","PROPN","NNP","compound"
"Nicki Minaj","Chun-Li","Prince","He keep on dialin' Nicki like the Prince song","PROPN","NNP","compound"
"Rae Sremmurd & Travis Scott","Close","Mike","Mike WiLL Made-It","PROPN","NNP","root"
"Offset Featuring Cardi B","Clout","Brandy","Bitches is Brandy, they wanna be down","PROPN","NNP","root"
"Offset Featuring Cardi B","Clout","Destiny","They say my name, say my name, Destiny Child","NOUN","NN","compound"
"Offset Featuring Cardi B","Clout","Elvis","Oh, I took the crown off the king like Mike did Elvis","PROPN","NNPS","parataxis"
"Offset Featuring Cardi B","Clout","Jason","Mask on her face, Jason","PROPN","NNP","appos"
"Offset Featuring Cardi B","Clout","Kim","My bitch on your ass, Kim K","PROPN","NNP","compound"
"Offset Featuring Cardi B","Clout","Mike","Oh, I took the crown off the king like Mike did Elvis","PROPN","NNP","nmod"
"Offset Featuring Cardi B","Clout","Oscar","Oscar the Grouch","INTJ","UH","discourse"
"Kodak Black Featuring Lil Wayne","Codeine Dreaming","Christian","I'm moonwalking but my Christian Loubotin's bleeding","PROPN","NNP","compound"
"Kodak Black Featuring Lil Wayne","Codeine Dreaming","Christian","I'm moonwalking but my Christian Loubotin's bleeding","PROPN","NNP","compound"
"Kodak Black Featuring Lil Wayne","Codeine Dreaming","Christian","I'm moonwalking but my Christian Loubotin's bleeding","PROPN","NNP","compound"
"Kodak Black Featuring Lil Wayne","Codeine Dreaming","Christian","I'm moonwalking but my Christian Loubotin's bleeding","PROPN","NNP","compound"
"Kodak Black Featuring Lil Wayne","Codeine Dreaming","Christian","I'm moonwalking but my Christian Loubotin's bleeding","PROPN","NNP","compound"
"Kodak Black Featuring Lil Wayne","Codeine Dreaming","Christian","I'm moonwalking but my Christian Loubotin's bleeding","PROPN","NNP","compound"
"Kodak Black Featuring Lil Wayne","Codeine Dreaming","Christian","I'm moonwalking but my Christian Loubotin's bleeding","PROPN","NNP","compound"
"Kodak Black Featuring Lil Wayne","Codeine Dreaming","Christian","I'm moonwalking but my Christian Loubotin's bleeding","PROPN","NNP","compound"
"Kodak Black Featuring Lil Wayne","Codeine Dreaming","Jackson","Bout to leave these peons behind like the Jackson 4","PROPN","NNP","obl"
"Kodak Black Featuring Lil Wayne","Codeine Dreaming","Jimmy","I'm feeling Jimmy Neutron, how I blast off on a verse","PROPN","NNP","compound"
"Kodak Black Featuring Lil Wayne","Codeine Dreaming","Venus","I might take off on you peons and go away to Venus","PROPN","NNP","obl"
"Kodak Black Featuring Lil Wayne","Codeine Dreaming","Venus","I might take off on you peons and go away to Venus","PROPN","NNP","obl"
"Kodak Black Featuring Lil Wayne","Codeine Dreaming","Venus","I might take off on you peons and go away to Venus","PROPN","NNP","obl"
"Kodak Black Featuring Lil Wayne","Codeine Dreaming","Venus","I might take off on you peons and go away to Venus","PROPN","NNP","obl"
"Kodak Black Featuring Lil Wayne","Codeine Dreaming","Venus","I might take off on you peons and go away to Venus","PROPN","NNP","obl"
"Kodak Black Featuring Lil Wayne","Codeine Dreaming","Venus","I might take off on you peons and go away to Venus","PROPN","NNP","obl"
"Kodak Black Featuring Lil Wayne","Codeine Dreaming","Venus","I might take off on you peons and go away to Venus","PROPN","NNP","obl"
"Kodak Black Featuring Lil Wayne","Codeine Dreaming","Venus","I might take off on you peons and go away to Venus","PROPN","NNP","obl"
"Daddy Yankee Featuring Snow","Con Calma","Dale","Dale, dale","NOUN","NN","root"
"Logic","Confessions Of A Dangerous Mind","Cole","\"You'll never be better than Drizzy or Cole\"","PROPN","NNP","conj"
"Logic","Confessions Of A Dangerous Mind","Hope","Hope my anxiety stay on the low","VERB","VBP","root"
"Logic","Confessions Of A Dangerous Mind","Kenny","\"'Cause you'll never be Kenny\"","PROPN","NNP","root"
"Kodak Black Featuring Future","Conscience","Baby","Yeah, Project Baby","PROPN","NNP","root"
"Kodak Black Featuring Future","Conscience","Bentley","Before I had that Bentley truck, I was saucing","PROPN","NNP","compound"
"Kodak Black Featuring Future","Conscience","Chanel","I kick lil' dumbass out my crib, say she want Chanel","PROPN","NNP","obj"
"Kodak Black Featuring Future","Conscience","Chase","I'm credit card swipin' at the Chase Bank","PROPN","NNP","compound"
"Kodak Black Featuring Future","Conscience","Chris","Chris Johnson, I swear for God I drop the twenty-eight","PROPN","NNP","root"
"Kodak Black Featuring Future","Conscience","James","Thirteen strippers, James Harden","PROPN","NNP","appos"
"Kodak Black Featuring Future","Conscience","Jane","Real talk, 150 when it's plain Jane","PROPN","NNP","advcl"
"Kodak Black Featuring Future","Conscience","Johnson","Chris Johnson, I swear for God I drop the twenty-eight","PROPN","NNP","flat"
"Kodak Black Featuring Future","Conscience","Levi","I know my Levi got love for me","PROPN","NNP","nsubj"
"Kodak Black Featuring Future","Conscience","Stephen","Thirty golds in my mouth like I'm Stephen Curry","PROPN","NNP","advcl"
"Logic","Contra","Bobby","Bobby, tell me who really 'bout it","PROPN","NNP","nsubj"
"Logic","Contra","Bobby","Bitch, I got it, not a single person work harder than Bobby","PROPN","NNP","obl"
"Logic","Contra","Bobby","Yeah now they know the name, yeah, they know Bobby","PROPN","NNP","obj"
"Logic","Contra","Bobby","Bobby done put in that work, you gon' pay me a fee, nah","PROPN","NNP","nsubj"
"Logic","Contra","Bobby","I said Bobby been livin' that life and you know, I said...","PROPN","NNP","nsubj"
"Logic","Contra","Bobby","Bobby done put in that work, you gon' pay me a fee, nah","PROPN","NNP","nsubj"
"Logic","Contra","Bobby","I said Bobby been livin' that life and you know, I said...","PROPN","NNP","nsubj"
"H.E.R. Featuring Bryson Tiller","Could've Been","Baby","Baby I could've been","SCONJ","IN","mark"
"H.E.R. Featuring Bryson Tiller","Could've Been","Baby","Baby make a wish, be the one I'm with","ADV","RB","advmod"
"Katy Perry","Cozy Little Christmas","Chanel","Take back all the Cartier, and the Tiffany's and the Chanel","NOUN","NN","conj"
"Katy Perry","Cozy Little Christmas","Chanel","Well, can I keep that Chanel?","PROPN","NNP","obj"
"Katy Perry","Cozy Little Christmas","Cole","And slow dancing to Nat King Cole","PROPN","NNP","nmod"
"Katy Perry","Cozy Little Christmas","King","And slow dancing to Nat King Cole","PROPN","NNP","compound"
"Katy Perry","Cozy Little Christmas","Tiffany","Take back all the Cartier, and the Tiffany's and the Chanel","PROPN","NNP","conj"
"GoldLink Featuring Brent Faiyaz & Shy Glizzy","Crew","King","King of District of Columbia","NOUN","NN","root"
"GoldLink Featuring Brent Faiyaz & Shy Glizzy","Crew","Ray","Girl, you can't tie me down like Ray J said","PROPN","NNP","nsubj"
"Natti Natasha x Ozuna","Criminal","Baby","Baby muy criminal, criminal, uh criminal ahh","ADV","RB","advmod"
"Natti Natasha x Ozuna","Criminal","Baby","Baby similar yo la he visto por ahí","ADP","IN","case"
"Natti Natasha x Ozuna","Criminal","Baby","Baby muy criminal, criminal, uh criminal ahh","ADV","RB","advmod"
"Natti Natasha x Ozuna","Criminal","Baby","Baby muy criminal, criminal, uh criminal ahh","ADV","RB","advmod"
"Lil Baby","Crush A Lot","Drake","Like a Drake song, got your vibe feelin' groovy","NOUN","NN","compound"
"Lil Baby","Crush A Lot","Michele","Slim shit, look like Draya Michele","PROPN","NNP","obl"
"Lil Baby","Crush A Lot","Michele","Slim shit, look like Draya Michele","PROPN","NNP","obl"
"Lil Baby","Crush A Lot","Michele","Slim shit, look like Draya Michele","PROPN","NNP","obl"
"Lil Baby","Crush A Lot","Queen","Ready to set it off, Queen Latifah","PROPN","NNP","compound"
"Lil Baby","Crush A Lot","Royce","Rolls Royce truck, bitch, it ain't rented","PROPN","NNP","compound"
"Lil Baby","Crush A Lot","Royce","Drive the Rolls Royce like a hotbox, really came from nothin'","PROPN","NNP","flat"
"Future","Crushed Up","Chanel","Meet me in Chanel in the back, we goin' big","PROPN","NNP","obl"
"Future","Crushed Up","Jackie","Plain Jane, Jackie Chan, Richard Mille","PROPN","NNP","conj"
"Future","Crushed Up","Jane","Plain Jane, Jackie Chan, Richard Mille","PROPN","NNP","flat"
"Future","Crushed Up","Jane","A plain Jane, get it remixed, yeah","PROPN","NNP","nsubj"
"Future","Crushed Up","Jason","I been gettin' NBA money, Jason Kidd","PROPN","NNP","appos"
"Future","Crushed Up","Richard","Plain Jane, Jackie Chan, Richard Mille","PROPN","NNP","appos"
"Future","Cuddle My Wrist","Mac","Canary yellow gold, Rollie and a Mac","PROPN","NNP","conj"
"Gucci Mane Featuring The Weeknd","Curve","Baby","Baby girl wanna choose me","ADJ","JJ","amod"
"Gucci Mane Featuring The Weeknd","Curve","Baby","Baby, are you worth it?","PROPN","NNP","vocative"
"Gucci Mane Featuring The Weeknd","Curve","Baby","Baby, are you worth it?","PROPN","NNP","vocative"
"Gucci Mane Featuring The Weeknd","Curve","Virginia","Virginia","PROPN","NNP","root"
"Pitbull x El Chombo x Karol G Featuring Cutty Ranks","Dame Tu Cosita","Armando","All my business partners they call me Armando","PROPN","NNP","obj"
"Pitbull x El Chombo x Karol G Featuring Cutty Ranks","Dame Tu Cosita","Dale","Dale mamita, tú 'tá rica, dame tu cosita, mmm","NOUN","NN","compound"
"Pitbull x El Chombo x Karol G Featuring Cutty Ranks","Dame Tu Cosita","Dale","Dale loquita, tú 'tá rica, dame tu cosita, mmm","NOUN","NN","compound"
"Pitbull x El Chombo x Karol G Featuring Cutty Ranks","Dame Tu Cosita","Dale","Dale más dinero","ADJ","JJ","amod"
"Pitbull x El Chombo x Karol G Featuring Cutty Ranks","Dame Tu Cosita","Dale","Dale más dinero","ADJ","JJ","amod"
"Pitbull x El Chombo x Karol G Featuring Cutty Ranks","Dame Tu Cosita","Fernando","Then if you got a question, ask Fernando","PROPN","NNP","obj"
"Pitbull x El Chombo x Karol G Featuring Cutty Ranks","Dame Tu Cosita","Karol","Karol G obviamente se pegó","PROPN","NNP","compound"
"Pitbull x El Chombo x Karol G Featuring Cutty Ranks","Dame Tu Cosita","Romeo","Whippin' this on casa campo, yo soy el diablo, Romeo el santo","PROPN","NNP","compound"
"Migos & Marshmello","Danger","Forrest","Run like Forrest, they tryna hide","PROPN","NNP","obl"
"Meek Mill Featuring Jeremih & PnB Rock","Dangerous","Ella","Ella Mai, boo'd up","PROPN","NNP","root"
"Meek Mill Featuring Jeremih & PnB Rock","Dangerous","Mai","Ella Mai, boo'd up","PROPN","NNP","flat"
"Meek Mill Featuring Jeremih & PnB Rock","Dangerous","Nova","This ain't no Fashion Nova","PROPN","NNP","obj"
"Trippie Redd Featuring Travis Scott","Dark Knight Dummo","Blaine","I, disappear, go David Blaine","PROPN","NNP","flat"
"Trippie Redd Featuring Travis Scott","Dark Knight Dummo","David","I, disappear, go David Blaine","PROPN","NNP","obj"
"Trippie Redd Featuring Travis Scott","Dark Knight Dummo","Mary","Like I'm Bloody Mary, man","PROPN","NNP","root"
"Trippie Redd Featuring Travis Scott","Dark Knight Dummo","Maverick","Bitch I'm ballin' hard just like a Maverick","PROPN","NNP","obl"
"Maren Morris Featuring Vince Gill","Dear Hate","Dallas","In Dallas, when that bullet hit and Jackie cried","PROPN","NNP","obl"
"Maren Morris Featuring Vince Gill","Dear Hate","Jackie","In Dallas, when that bullet hit and Jackie cried","PROPN","NNP","conj"
"Maren Morris Featuring Vince Gill","Dear Hate","Selma","You were smiling from that Selma bridge","PROPN","NNP","compound"
"Lil Wayne","Dedicate","Andy","For the art of this shit, Andy Warhol and shit","PROPN","NNP","compound"
"Lil Wayne","Dedicate","Bart","'Cause like Bart, you a simp","PROPN","NNP","obl"
"Lil Wayne","Dedicate","Carter","It's Tha Carter, lil' bitch","PROPN","NNP","root"
"Lil Wayne","Dedicate","Carter","All of that shit, just tha Carter lil' bitch","NOUN","NN","compound"
"Lil Wayne","Dedicate","Marvel","I go Marvel movie on some marvelous shit","PROPN","NNP","compound"
"Lil Wayne","Dedicate","Wayne","If it wasn't for Wayne, it wouldn't be","PROPN","NNP","advcl"
"Lil Wayne","Dedicate","Wayne","But our kids can't all aspire to be LeBron or Lil Wayne!","PROPN","NNP","xcomp"
"Lauren Duski","Deja Vu","Deja","Deja Vu.","PROPN","NNP","root"
"Lauren Duski","Deja Vu","Deja","Deja Vu.","PROPN","NNP","root"
"Lauren Duski","Deja Vu","Deja","Deja Vu.","PROPN","NNP","root"
"Lauren Duski","Deja Vu","Deja","Just like that it all comes back, Deja Vu.","PROPN","NNP","compound"
"Lauren Duski","Deja Vu","Deja","Deja Vu.","PROPN","NNP","root"
"Lil Wayne","Demon","Brittany","And now they're starting to mentor me, geekin' like Brittany","PROPN","NNP","nmod"
"Lil Wayne","Demon","Brittany","And now they're starting to mentor me, geekin' like Brittany","PROPN","NNP","nmod"
"A Boogie Wit da Hoodie Featuring Juice WRLD","Demons And Angels","Mercedes","We hop in Mercedes, yeah","PROPN","NNP","obl"
"Luis Fonsi & Daddy Yankee Featuring Justin Bieber","Despacito","Deja","Deja que te diga cosas al oído","PART","TO","mark"
"Luis Fonsi & Daddy Yankee Featuring Justin Bieber","Despacito","Deja","Deja que te diga cosas al oído","PART","TO","mark"
"Luis Fonsi & Daddy Yankee Featuring Justin Bieber","Despacito","Rico","Vamo' a hacerlo en una playa en Puerto Rico","PROPN","NNP","root"
"Eric Church","Desperate Man","Joshua","I've seen the Joshua Tree","PROPN","NNP","compound"
"YoungBoy Never Broke Again","Diamond Teeth Samurai","Bentley","2Pac Shakur, ridin' through the North up in the Bentley","PROPN","NNP","nmod"
"YoungBoy Never Broke Again","Diamond Teeth Samurai","Bentley","2Pac Shakur, ridin' through the North up in the Bentley","PROPN","NNP","nmod"
"YoungBoy Never Broke Again","Diamond Teeth Samurai","Charles","Whole lotta killing, Helter Skelter like I'm Charles Manson","PROPN","NNP","advcl"
"YoungBoy Never Broke Again","Diamond Teeth Samurai","Curtis","Curtis Jackson ain't no actin' when I'm on a mission","PROPN","NNP","nsubj"
"YoungBoy Never Broke Again","Diamond Teeth Samurai","Curtis","Curtis Jackson ain't no actin' when I'm on a mission","PROPN","NNP","nsubj"
"YoungBoy Never Broke Again","Diamond Teeth Samurai","Jackson","Curtis Jackson ain't no actin' when I'm on a mission","PROPN","NNP","flat"
"YoungBoy Never Broke Again","Diamond Teeth Samurai","Jackson","Curtis Jackson ain't no actin' when I'm on a mission","PROPN","NNP","flat"
"YoungBoy Never Broke Again","Diamond Teeth Samurai","James","23 shots, Lebron James I shoot the cavalier","PROPN","NNP","appos"
"YoungBoy Never Broke Again","Diamond Teeth Samurai","Rick","Me and Meek Mill watchin' movies in Rick Ross mansion","PROPN","NNP","compound"
"YoungBoy Never Broke Again","Diamond Teeth Samurai","Ross","Me and Meek Mill watchin' movies in Rick Ross mansion","PROPN","NNP","compound"
"XXXTENTACION","Difference (Interlude)","Baby","Baby, I just wanna show you things","PROPN","NNP","vocative"
"XXXTENTACION","Difference (Interlude)","Baby","Baby, I could buy you wedding rings","PROPN","NNP","vocative"
"XXXTENTACION","Difference (Interlude)","Baby","Baby, I just wanna show you things","PROPN","NNP","vocative"
"XXXTENTACION","Difference (Interlude)","Baby","Baby, I could buy you wedding rings","PROPN","NNP","vocative"
"Tyga & Nicki Minaj","Dip","Bobby","She like Bobby on the shit, I need bag","PROPN","NNP","nmod"
"Tyga & Nicki Minaj","Dip","Santana","Santana bandana on the twist","PROPN","NNP","compound"
"Drake","Diplomatic Immunity","Al","The TV playin' Al Jazeera","PROPN","NNP","compound"
"Drake","Diplomatic Immunity","Baby","Baby, I","PROPN","NNP","vocative"
"Drake","Diplomatic Immunity","Robyn","Caterin' is from Giorgio Baldi, Robyn's favorite","PROPN","NNP","nmod:poss"
"Drake","Diplomatic Immunity","Royal","Mirror, mirror, on the ceiling of my suite in the Royal Palace","PROPN","NNP","compound"
"Drake","Diplomatic Immunity","Shakira","Whenever, wherever, OVO will always be together like Shakira","PROPN","NNP","root"
"Kendrick Lamar","DNA.","Baby","Baby in the pool, godfather goals","ADP","IN","case"
"Kendrick Lamar","DNA.","Brock","Eat at Four Daughters, Brock wearin' sandals","PROPN","NNP","compound"
"Kendrick Lamar","DNA.","Diamond","Diamond in the ceilin', marble on the floors","NOUN","NN","root"
"Kendrick Lamar","DNA.","Paula","This is Paula's oldest son","PROPN","NNP","nmod:poss"
"Billy Currington","Do I Make You Wanna","Baby","Baby what's on your mind,","SCONJ","IN","mark"
"Billy Currington","Do I Make You Wanna","Baby","Baby don't be shy.","ADV","RB","advmod"
"Billy Currington","Do I Make You Wanna","Baby","Baby, tell me the truth","ADV","RB","advmod"
"Billy Currington","Do I Make You Wanna","Baby","Baby, tell me now.","ADV","RB","advmod"
"Billy Currington","Do I Make You Wanna","Baby","Baby, tell me the truth.","ADV","RB","advmod"
"Billy Currington","Do I Make You Wanna","Baby","Baby,","PROPN","NNP","root"
"Drake","Do Not Disturb","Chanel","Remember when I bought Sealey the fake Chanel wallet","NOUN","NN","compound"
"Drake","Do Not Disturb","Ian","All the girls I know are there with Ian Throw","PROPN","NNP","compound"
"Drake","Do Not Disturb","Romeo","I don't have no time to be no Romeo","PROPN","NNP","acl"
"Charlie Puth Featuring Kehlani","Done For Me","Baby","Baby honestly, baby honestly","ADV","RB","advmod"
"Charlie Puth Featuring Kehlani","Done For Me","Baby","Baby honestly, baby honestly","ADV","RB","advmod"
"Charlie Puth Featuring Kehlani","Done For Me","Baby","Baby honestly, baby honestly","ADV","RB","advmod"
"Mabel","Don't Call Me Up","Baby","Baby, I'm on a high","ADV","RB","advmod"
"Mabel","Don't Call Me Up","Baby","Baby, I'm on a high","ADV","RB","advmod"
"Mabel","Don't Call Me Up","Baby","Baby, I'm on a high","ADV","RB","advmod"
"Metro Boomin Featuring 21 Savage","Don't Come Out The House","Keith","Tay Keith, fuck these niggas up","PROPN","NNP","flat"
"Metro Boomin Featuring 21 Savage","Don't Come Out The House","Levi","Levi jeans, low self-esteem","ADJ","JJ","amod"
"Metro Boomin Featuring 21 Savage","Don't Come Out The House","Maya","Look like Maya, she's on fire","PROPN","NNP","obl"
"Lil Wayne Featuring XXXTENTACION","Don't Cry","Hope","Hope the smoke turn my eyes red, my eyes red cause","VERB","VBP","root"
"Lil Wayne Featuring XXXTENTACION","Don't Cry","Hope","Hope the smoke turn my eyes red, my eyes red cause","VERB","VBP","root"
"Lil Wayne Featuring XXXTENTACION","Don't Cry","Hope","Hope the smoke turn my eyes red, my eyes red cause","VERB","VBP","root"
"Lil Wayne Featuring XXXTENTACION","Don't Cry","Hope","Hope the smoke turn my eyes red, my eyes red cause","VERB","VBP","root"
"Lil Wayne Featuring XXXTENTACION","Don't Cry","Hope","Hope the smoke turn my eyes red, my eyes red cause","VERB","VBP","root"
"Lil Wayne Featuring XXXTENTACION","Don't Cry","Ima","Ima hold it down let the whole bottles pop","PART","TO","mark"
"Backstreet Boys","Don't Go Breaking My Heart","Baby","Baby, don't go breaking my heart,","PROPN","NNP","vocative"
"Backstreet Boys","Don't Go Breaking My Heart","Baby","Baby, don't go breaking my heart,","PROPN","NNP","vocative"
"Backstreet Boys","Don't Go Breaking My Heart","Baby","Baby, don't go breaking my heart,","PROPN","NNP","vocative"
"Backstreet Boys","Don't Go Breaking My Heart","Baby","Baby, don't go breaking my heart,","PROPN","NNP","vocative"
"Backstreet Boys","Don't Go Breaking My Heart","Baby","Baby, don't go breaking my heart,","PROPN","NNP","vocative"
"Backstreet Boys","Don't Go Breaking My Heart","Baby","Baby, don't go breaking my heart,","PROPN","NNP","vocative"
"Backstreet Boys","Don't Go Breaking My Heart","Baby","Baby, don't go breaking my heart,","PROPN","NNP","vocative"
"Backstreet Boys","Don't Go Breaking My Heart","Baby","Baby, don't go breaking my heart,","PROPN","NNP","vocative"
"Backstreet Boys","Don't Go Breaking My Heart","Baby","Baby, don't go breaking my heart,","PROPN","NNP","vocative"
"Backstreet Boys","Don't Go Breaking My Heart","Baby","Baby, don't go breaking my heart,","PROPN","NNP","vocative"
"Backstreet Boys","Don't Go Breaking My Heart","Baby","Baby, don't go","PROPN","NNP","vocative"
"DJ Khaled & Calvin Harris Featuring Travis Scott & Jeremih","Don't Quit","Baby","Baby can we pick it up?","ADV","RB","advmod"
"DJ Khaled & Calvin Harris Featuring Travis Scott & Jeremih","Don't Quit","Baby","Baby I'm a savage","SCONJ","IN","mark"
"DJ Khaled & Calvin Harris Featuring Travis Scott & Jeremih","Don't Quit","Calvin","Ayy yo Calvin Harris, they ain't see this one comin'!","PROPN","NNP","flat"
"DJ Khaled & Calvin Harris Featuring Travis Scott & Jeremih","Don't Quit","Harris","Ayy yo Calvin Harris, they ain't see this one comin'!","PROPN","NNP","vocative"
"Lil Wayne Featuring Nivea","Dope New Gospel","Michael","And I think I'm bad like Michael","PROPN","NNP","obl"
"Lil Wayne Featuring Nivea","Dope New Gospel","Michael","And I think I'm bad like Michael","PROPN","NNP","obl"
"Nipsey Hussle Featuring Belly & DOM KENNEDY","Double Up","Eric","Eric B by the rope chain, RSC, we fo' sho bang","PROPN","NNP","root"
"Nipsey Hussle Featuring Belly & DOM KENNEDY","Double Up","Williams","Tookie Williams over Coltrane","PROPN","NNP","flat"
"Fifth Harmony Featuring Gucci Mane","Down","Bonnie","It's just like Bonnie and Clyde just walked in","PROPN","NNP","nsubj"
"Fifth Harmony Featuring Gucci Mane","Down","Clyde","It's just like Bonnie and Clyde just walked in","PROPN","NNP","conj"
"Fifth Harmony Featuring Gucci Mane","Down","Harmony","Fifth Harmony","PROPN","NNP","root"
"Fifth Harmony Featuring Gucci Mane","Down","Jordan","Got me showin' off my ring like I'm Jordan","PROPN","NNP","advcl"
"Jake Owen","Down To The Honkytonk","Shelia","I got a girl, her name's Shelia","PROPN","NNP","appos"
"Jake Owen","Down To The Honkytonk","Waylon","I got a dog named Waylon","PROPN","NNP","xcomp"
"Metro Boomin Featuring Swae Lee & Travis Scott","Dreamcatcher","Fred","I've been living through a maze on my Fred Durst","PROPN","NNP","compound"
"Bryce Vine","Drew Barrymore","Baby","Baby, let me in, oh","ADV","RB","advmod"
"Bryce Vine","Drew Barrymore","Barry","'Cause you're the next Drew Barry","PROPN","NNP","root"
"Bryce Vine","Drew Barrymore","Barry","'Cause you're the next Drew Barry, yeah","PROPN","NNP","root"
"Bryce Vine","Drew Barrymore","Barry","'Cause you're the next Drew Barry","PROPN","NNP","root"
"Bryce Vine","Drew Barrymore","Barry","'Cause you're the next Drew Barry, yeah","PROPN","NNP","root"
"Bryce Vine","Drew Barrymore","Barry","'Cause you're the next Drew Barry","PROPN","NNP","root"
"Bryce Vine","Drew Barrymore","Barry","'Cause you're the next Drew Barry, yeah","PROPN","NNP","root"
"Bryce Vine","Drew Barrymore","Bonnie","Bonnie to a Clyde","VERB","VB","root"
"Bryce Vine","Drew Barrymore","Clyde","Bonnie to a Clyde","NOUN","NN","obl"
"Bryce Vine","Drew Barrymore","Drew","'Cause you're the next Drew Barry","PROPN","NNP","compound"
"Bryce Vine","Drew Barrymore","Drew","'Cause you're the next Drew Barry, yeah","PROPN","NNP","compound"
"Bryce Vine","Drew Barrymore","Drew","'Cause you're the next Drew Barry","PROPN","NNP","compound"
"Bryce Vine","Drew Barrymore","Drew","'Cause you're the next Drew Barry, yeah","PROPN","NNP","compound"
"Bryce Vine","Drew Barrymore","Drew","'Cause you're the next Drew Barry","PROPN","NNP","compound"
"Bryce Vine","Drew Barrymore","Drew","'Cause you're the next Drew Barry, yeah","PROPN","NNP","compound"
